成交时间,股票代码,股票简称,成交价格,成交量,成交额,大单性质,涨跌幅,涨跌额
2025-03-07 15:00:00,2195,岩山科技,6.28,500000,314.0,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300132,青松股份,5.67,112000,63.5,卖盘,0.53%,0.03
2025-03-07 15:00:00,2195,岩山科技,6.28,376600,236.5,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2,万科A,7.53,324800,244.57,卖盘,-3.09%,-0.23
2025-03-07 15:00:00,2,万科A,7.53,180000,135.54,卖盘,-3.09%,-0.23
2025-03-07 15:00:00,300101,振芯科技,20.3,74500,151.24,卖盘,0.10%,0.02
2025-03-07 15:00:00,300101,振芯科技,20.3,67100,136.21,卖盘,0.10%,0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,554700,348.35,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300073,当升科技,44.19,14200,62.75,买盘,-3.87%,-1.71
2025-03-07 15:00:00,2195,岩山科技,6.28,387100,243.1,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300043,星辉娱乐,4.06,192300,78.07,卖盘,-1.46%,-0.06
2025-03-07 15:00:00,2195,岩山科技,6.28,159400,100.1,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,159400,100.1,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,401700,252.27,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,256300,160.96,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,179200,112.54,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300033,同花顺,312.5,19200,600.0,买盘,-1.36%,-4.24
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300033,同花顺,312.5,4730,147.81,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300033,同花顺,312.5,4400,137.5,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,2200,68.75,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300033,同花顺,312.5,2000,62.5,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,7200,225.0,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,2000,62.5,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,5700,178.12,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,3200,100.0,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,3900,121.88,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,4600,143.75,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,8600,268.75,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,8600,268.75,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,8600,268.75,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,3200,100.0,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,32300,1009.38,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,1700,53.12,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,7900,246.88,买盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,2000,62.5,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,2195,岩山科技,6.28,285300,179.17,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300033,同花顺,312.5,2700,84.38,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,300033,同花顺,312.5,2900,90.62,买盘,-1.36%,-4.24
2025-03-07 15:00:00,2195,岩山科技,6.28,804500,505.23,卖盘,-0.32%,-0.02
2025-03-07 15:00:00,300033,同花顺,312.5,1700,53.12,卖盘,-1.36%,-4.24
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,308611,193.81,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2757,南兴股份,24.45,53500,130.81,卖盘,9.99%,2.44
2025-03-07 15:00:00,2757,南兴股份,24.45,715900,1750.38,卖盘,9.99%,2.44
2025-03-07 15:00:00,300024,机器人,19.53,120500,235.34,买盘,-1.71%,-0.33
2025-03-07 15:00:00,300024,机器人,19.53,32000,62.5,买盘,-1.71%,-0.33
2025-03-07 15:00:00,300024,机器人,19.53,39000,76.17,买盘,-1.71%,-0.33
2025-03-07 15:00:00,300024,机器人,19.53,102400,199.99,买盘,-1.71%,-0.33
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,260600,163.66,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300019,硅宝科技,18.04,47000,84.79,买盘,1.46%,0.26
2025-03-07 15:00:00,2739,万达电影,11.12,122400,136.11,买盘,-1.24%,-0.14
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300010,豆神教育,8.38,107500,90.08,卖盘,1.58%,0.13
2025-03-07 15:00:00,300010,豆神教育,8.38,76800,64.36,买盘,1.58%,0.13
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300010,豆神教育,8.38,130800,109.61,卖盘,1.58%,0.13
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,201600,126.6,卖盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,293914,184.58,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300010,豆神教育,8.38,108000,90.5,卖盘,1.58%,0.13
2025-03-07 15:00:00,300010,豆神教育,8.38,70900,59.41,卖盘,1.58%,0.13
2025-03-07 15:00:00,2654,万润科技,15.03,67400,101.3,买盘,1.35%,0.2
2025-03-07 15:00:00,300005,探路者,8.15,137400,111.98,买盘,-0.73%,-0.06
2025-03-07 15:00:00,2706,良信股份,9.25,434800,402.19,买盘,1.20%,0.11
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,300000,188.4,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,1000000,628.0,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2706,良信股份,9.25,183800,170.02,买盘,1.20%,0.11
2025-03-07 15:00:00,2706,良信股份,9.25,287800,266.21,买盘,1.20%,0.11
2025-03-07 15:00:00,2654,万润科技,15.03,176700,265.58,买盘,1.35%,0.2
2025-03-07 15:00:00,2195,岩山科技,6.28,550800,345.9,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2195,岩山科技,6.28,528514,331.91,买盘,-0.32%,-0.02
2025-03-07 15:00:00,300002,神州泰岳,14.5,44000,63.8,卖盘,-1.23%,-0.18
2025-03-07 15:00:00,300002,神州泰岳,14.5,39600,57.42,买盘,-1.23%,-0.18
2025-03-07 15:00:00,2654,万润科技,15.03,70400,105.81,买盘,1.35%,0.2
2025-03-07 15:00:00,300002,神州泰岳,14.5,68500,99.32,买盘,-1.23%,-0.18
2025-03-07 15:00:00,300002,神州泰岳,14.5,71500,103.68,买盘,-1.23%,-0.18
2025-03-07 15:00:00,300002,神州泰岳,14.5,71100,103.1,买盘,-1.23%,-0.18
2025-03-07 15:00:00,300002,神州泰岳,14.5,36100,52.34,卖盘,-1.23%,-0.18
2025-03-07 15:00:00,300002,神州泰岳,14.5,51500,74.68,卖盘,-1.23%,-0.18
2025-03-07 15:00:00,2195,岩山科技,6.28,242300,152.16,买盘,-0.32%,-0.02
2025-03-07 15:00:00,2697,红旗连锁,5.86,491500,288.02,买盘,6.93%,0.41
2025-03-07 15:00:00,2697,红旗连锁,5.86,457500,268.1,卖盘,6.93%,0.41
2025-03-07 15:00:00,2697,红旗连锁,5.86,186900,109.52,买盘,6.93%,0.41
2025-03-07 15:00:00,2648,卫星化学,21.88,45800,100.21,买盘,2.39%,0.52
2025-03-07 15:00:00,2640,跨境通,4.36,333300,145.32,卖盘,1.16%,0.05
2025-03-07 15:00:00,2628,成都路桥,4.54,317500,144.15,卖盘,-1.09%,-0.05
2025-03-07 15:00:00,2607,中公教育,3.48,300900,104.71,卖盘,-1.97%,-0.07
2025-03-07 15:00:00,2607,中公教育,3.48,230300,80.14,买盘,-1.97%,-0.07
2025-03-07 15:00:00,2334,英威腾,9.49,125300,118.91,卖盘,-1.45%,-0.14
2025-03-07 15:00:00,2179,中航光电,41.54,36542,151.8,买盘,4.01%,1.66
2025-03-07 15:00:00,2179,中航光电,41.54,52400,217.67,买盘,4.01%,1.66
2025-03-07 15:00:00,2594,比亚迪,356.4,3321,118.36,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,5000,178.2,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,9800,349.27,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,6100,217.4,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,7500,267.3,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,7500,267.3,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,5200,185.33,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,2989,106.53,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,8700,310.07,卖盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,3311,118.0,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,10800,384.91,卖盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,3700,131.87,卖盘,-0.70%,-2.51
2025-03-07 15:00:00,2594,比亚迪,356.4,5589,199.19,买盘,-0.70%,-2.51
2025-03-07 15:00:00,2507,涪陵榨菜,13.53,103600,140.17,买盘,1.73%,0.23
2025-03-07 15:00:00,2162,悦心健康,4.35,200000,87.0,卖盘,10.13%,0.44
2025-03-07 15:00:00,2149,西部材料,21.8,53400,116.41,买盘,7.97%,1.74
2025-03-07 15:00:00,2149,西部材料,21.8,121900,265.74,买盘,7.97%,1.74
2025-03-07 15:00:00,2475,立讯精密,41.53,46300,192.28,卖盘,-1.98%,-0.82
2025-03-07 15:00:00,2475,立讯精密,41.53,24200,100.5,卖盘,-1.98%,-0.82
2025-03-07 15:00:00,2475,立讯精密,41.53,59900,248.76,卖盘,-1.98%,-0.82
2025-03-07 15:00:00,2475,立讯精密,41.53,26538,110.21,卖盘,-1.98%,-0.82
2025-03-07 15:00:00,2475,立讯精密,41.53,33362,138.55,卖盘,-1.98%,-0.82
2025-03-07 15:00:00,2475,立讯精密,41.53,82538,342.78,卖盘,-1.98%,-0.82
2025-03-07 15:00:00,2475,立讯精密,41.53,37862,157.24,卖盘,-1.98%,-0.82
2025-03-07 15:00:00,2484,江海股份,20.33,54900,111.61,卖盘,1.30%,0.26
2025-03-07 15:00:00,528,柳工,12.99,108025,140.32,卖盘,2.44%,0.32
2025-03-07 15:00:00,2480,新筑股份,5.1,200000,102.0,卖盘,-3.77%,-0.19
2025-03-07 15:00:00,2421,达实智能,4.11,210000,86.31,买盘,-0.48%,-0.02
2025-03-07 15:00:00,2966,苏州银行,7.66,440616,337.51,卖盘,-0.39%,-0.03
2025-03-07 15:00:00,2389,航天彩虹,21.4,71800,153.65,卖盘,1.86%,0.4
2025-03-07 15:00:00,2389,航天彩虹,21.4,62300,133.32,买盘,1.86%,0.4
2025-03-07 15:00:00,2352,顺丰控股,42.14,76000,320.26,买盘,-0.54%,-0.23
2025-03-07 15:00:00,2352,顺丰控股,42.14,63900,269.27,买盘,-0.54%,-0.23
2025-03-07 15:00:00,2352,顺丰控股,42.14,63900,269.27,买盘,-0.54%,-0.23
2025-03-07 15:00:00,2352,顺丰控股,42.14,24600,103.66,买盘,-0.54%,-0.23
2025-03-07 15:00:00,2456,欧菲光,14.28,101000,144.23,买盘,2.73%,0.39
2025-03-07 15:00:00,2456,欧菲光,14.28,70600,100.82,买盘,2.73%,0.39
2025-03-07 15:00:00,2881,美格智能,53.75,19000,102.12,卖盘,-1.21%,-0.65
2025-03-07 15:00:00,2456,欧菲光,14.28,195327,278.93,买盘,2.73%,0.39
2025-03-07 15:00:00,2456,欧菲光,14.28,802500,1145.97,卖盘,2.73%,0.39
2025-03-07 15:00:00,2335,科华数据,50.63,93400,472.88,买盘,-2.69%,-1.36
2025-03-07 15:00:00,2456,欧菲光,14.28,73200,104.53,买盘,2.73%,0.39
2025-03-07 15:00:00,2456,欧菲光,14.28,73200,104.53,买盘,2.73%,0.39
2025-03-07 15:00:00,2456,欧菲光,14.28,109273,156.04,卖盘,2.73%,0.39
2025-03-07 15:00:00,2335,科华数据,50.63,35000,177.2,卖盘,-2.69%,-1.36
2025-03-07 15:00:00,2335,科华数据,50.63,30100,152.4,买盘,-2.69%,-1.36
2025-03-07 15:00:00,2335,科华数据,50.63,52400,265.3,买盘,-2.69%,-1.36
2025-03-07 15:00:00,2335,科华数据,50.63,32400,164.04,买盘,-2.69%,-1.36
2025-03-07 15:00:00,2439,启明星辰,19.39,177300,343.78,卖盘,0.94%,0.18
2025-03-07 15:00:00,2131,利欧股份,4.52,354300,160.14,卖盘,6.60%,0.3
2025-03-07 15:00:00,2439,启明星辰,19.39,64500,125.07,卖盘,0.94%,0.18
2025-03-07 15:00:00,2779,中坚科技,126.02,15800,199.11,买盘,-1.34%,-1.69
2025-03-07 15:00:00,2423,中粮资本,13.05,87300,113.93,卖盘,-3.90%,-0.51
2025-03-07 15:00:00,2423,中粮资本,13.05,132400,172.78,卖盘,-3.90%,-0.51
2025-03-07 15:00:00,2414,高德红外,8.41,178600,150.2,买盘,-0.36%,-0.03
2025-03-07 15:00:00,2765,蓝黛科技,14.13,99500,140.59,买盘,-2.48%,-0.35
2025-03-07 15:00:00,2765,蓝黛科技,14.13,96200,135.93,买盘,-2.48%,-0.35
2025-03-07 15:00:00,2765,蓝黛科技,14.13,107600,152.04,买盘,-2.48%,-0.35
2025-03-07 15:00:00,2765,蓝黛科技,14.13,98700,139.46,买盘,-2.48%,-0.35
2025-03-07 15:00:00,2765,蓝黛科技,14.13,95200,134.52,买盘,-2.48%,-0.35
2025-03-07 15:00:00,2765,蓝黛科技,14.13,185400,261.97,买盘,-2.48%,-0.35
2025-03-07 15:00:00,2131,利欧股份,4.52,237100,107.17,卖盘,6.60%,0.3
2025-03-07 15:00:00,2738,中矿资源,35.5,60740,215.63,买盘,0.28%,0.1
2025-03-07 15:00:00,2736,国信证券,10.5,95300,100.06,卖盘,-1.87%,-0.2
2025-03-07 15:00:00,2736,国信证券,10.5,98500,103.42,卖盘,-1.87%,-0.2
2025-03-07 15:00:00,2131,利欧股份,4.52,224700,101.56,买盘,6.60%,0.3
2025-03-07 15:00:00,2400,省广集团,8.83,115800,102.25,卖盘,-1.23%,-0.11
2025-03-07 15:00:00,2400,省广集团,8.83,225300,198.94,买盘,-1.23%,-0.11
2025-03-07 15:00:00,2383,合众思壮,9.03,134000,121.0,买盘,0.33%,0.03
2025-03-07 15:00:00,2130,沃尔核材,22.13,138000,305.39,卖盘,-1.51%,-0.33
2025-03-07 15:00:00,2130,沃尔核材,22.13,94500,209.13,卖盘,-1.51%,-0.33
2025-03-07 15:00:00,2379,宏创控股,11.95,168300,201.12,买盘,0.76%,0.09
2025-03-07 15:00:00,1395,亚联机械,40.2,34400,138.29,买盘,-1.50%,-0.6
2025-03-07 15:00:00,1339,智微智能,57.88,204710,1184.86,卖盘,5.43%,3.14
2025-03-07 15:00:00,2705,新宝股份,16.36,153100,250.47,买盘,-0.67%,-0.11
2025-03-07 15:00:00,2692,远程股份,5.48,356200,195.2,买盘,-1.26%,-0.07
2025-03-07 15:00:00,2298,中电鑫龙,6.25,298800,186.75,买盘,-4.87%,-0.3
2025-03-07 15:00:00,2298,中电鑫龙,6.25,182800,114.25,买盘,-4.87%,-0.3
2025-03-07 15:00:00,2369,卓翼科技,14.05,141800,199.23,买盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,300000,421.5,买盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,83700,117.6,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,129600,182.09,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,187300,263.16,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,72400,101.72,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,130000,182.65,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,134200,188.55,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2283,天润工业,7.49,209600,156.99,买盘,-3.48%,-0.26
2025-03-07 15:00:00,2283,天润工业,7.49,135602,101.57,买盘,-3.48%,-0.26
2025-03-07 15:00:00,2369,卓翼科技,14.05,133400,187.43,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,563,陕国投A,3.43,232000,79.58,卖盘,-2.56%,-0.09
2025-03-07 15:00:00,2369,卓翼科技,14.05,83300,117.04,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,118500,166.49,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,87000,122.24,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,92000,129.26,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,106800,150.05,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,129400,181.81,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,124600,175.06,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2283,天润工业,7.49,299200,224.1,买盘,-3.48%,-0.26
2025-03-07 15:00:00,2115,三维通信,8.43,320900,270.52,买盘,-4.53%,-0.38
2025-03-07 15:00:00,2115,三维通信,8.43,280700,236.63,买盘,-4.53%,-0.38
2025-03-07 15:00:00,2265,建设工业,25.04,271000,678.58,买盘,-0.56%,-0.14
2025-03-07 15:00:00,2369,卓翼科技,14.05,136600,191.92,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,315000,442.58,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2649,博彦科技,15.13,68100,103.04,卖盘,-1.43%,-0.22
2025-03-07 15:00:00,2369,卓翼科技,14.05,136600,191.92,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,145600,204.57,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2369,卓翼科技,14.05,71200,100.04,卖盘,-8.53%,-1.2
2025-03-07 15:00:00,2265,建设工业,25.04,48100,120.44,卖盘,-0.56%,-0.14
2025-03-07 15:00:00,2265,建设工业,25.04,64500,161.51,卖盘,-0.56%,-0.14
2025-03-07 15:00:00,2369,卓翼科技,14.05,185900,261.19,买盘,-8.53%,-1.2
2025-03-07 15:00:00,2364,中恒电气,17.3,75200,130.1,卖盘,-5.36%,-0.93
2025-03-07 15:00:00,2236,大华股份,19.37,198200,383.91,卖盘,6.55%,1.27
2025-03-07 15:00:00,2236,大华股份,19.37,67800,131.33,买盘,6.55%,1.27
2025-03-07 15:00:00,2590,万安科技,14.14,70800,100.11,买盘,1.07%,0.15
2025-03-07 15:00:00,2315,焦点科技,47.84,95600,457.35,买盘,-2.41%,-1.15
2025-03-07 15:00:00,2315,焦点科技,47.84,29700,142.08,买盘,-2.41%,-1.15
2025-03-07 15:00:00,2315,焦点科技,47.84,55400,265.03,买盘,-2.41%,-1.15
2025-03-07 15:00:00,2236,大华股份,19.37,58137,112.61,买盘,6.55%,1.27
2025-03-07 15:00:00,2236,大华股份,19.37,192800,373.45,买盘,6.55%,1.27
2025-03-07 15:00:00,2236,大华股份,19.37,188137,364.42,卖盘,6.55%,1.27
2025-03-07 15:00:00,2236,大华股份,19.37,65500,126.87,买盘,6.55%,1.27
2025-03-07 15:00:00,2307,北新路桥,4.37,204000,89.15,卖盘,0.46%,0.02
2025-03-07 15:00:00,2050,三花智控,31.7,35700,113.17,卖盘,0.00%,0.0
2025-03-07 15:00:00,2050,三花智控,31.7,85300,270.4,卖盘,0.00%,0.0
2025-03-07 15:00:00,2050,三花智控,31.7,85300,270.4,卖盘,0.00%,0.0
2025-03-07 15:00:00,2050,三花智控,31.7,47300,149.94,卖盘,0.00%,0.0
2025-03-07 15:00:00,2050,三花智控,31.7,65800,208.59,卖盘,0.00%,0.0
2025-03-07 15:00:00,2050,三花智控,31.7,166000,526.22,卖盘,0.00%,0.0
2025-03-07 15:00:00,2050,三花智控,31.7,45900,145.5,买盘,0.00%,0.0
2025-03-07 15:00:00,2050,三花智控,31.7,66700,211.44,卖盘,0.00%,0.0
2025-03-07 15:00:00,2291,遥望科技,7.2,157300,113.26,买盘,3.15%,0.23
2025-03-07 15:00:00,2290,禾盛新材,27.05,50000,135.25,卖盘,4.76%,1.29
2025-03-07 15:00:00,2559,亚威股份,10.49,106700,111.93,卖盘,0.57%,0.06
2025-03-07 15:00:00,2273,水晶光电,25.75,48100,123.86,买盘,0.62%,0.16
2025-03-07 15:00:00,2273,水晶光电,25.75,42800,110.21,买盘,0.62%,0.16
2025-03-07 15:00:00,2175,东方智造,5.42,279200,151.33,买盘,-1.46%,-0.08
2025-03-07 15:00:00,2036,联创电子,12.59,90200,113.56,买盘,-3.15%,-0.4
2025-03-07 15:00:00,2036,联创电子,12.59,107300,135.09,买盘,-3.15%,-0.4
2025-03-07 15:00:00,2553,南方精工,16.4,62500,102.5,卖盘,1.74%,0.28
2025-03-07 15:00:00,2553,南方精工,16.4,92700,152.03,卖盘,1.74%,0.28
2025-03-07 15:00:00,2545,东方铁塔,7.6,500000,380.0,买盘,2.15%,0.16
2025-03-07 15:00:00,2512,达华智能,5.59,266800,149.14,买盘,-2.78%,-0.16
2025-03-07 15:00:00,2512,达华智能,5.59,423000,236.46,买盘,-2.78%,-0.16
2025-03-07 15:00:00,2506,协鑫集成,2.48,215000,53.32,卖盘,-1.59%,-0.04
2025-03-07 15:00:00,2152,广电运通,14.56,101000,147.06,买盘,-1.62%,-0.24
2025-03-07 15:00:00,2152,广电运通,14.56,73400,106.87,买盘,-1.62%,-0.24
2025-03-07 15:00:00,2152,广电运通,14.56,92500,134.68,买盘,-1.62%,-0.24
2025-03-07 15:00:00,2261,拓维信息,36.34,35000,127.19,买盘,-10.01%,-3.64
2025-03-07 15:00:00,2152,广电运通,14.56,70000,101.92,买盘,-1.62%,-0.24
2025-03-07 15:00:00,2261,拓维信息,36.34,29400,106.84,买盘,-10.01%,-3.64
2025-03-07 15:00:00,2001,新和成,22.0,62077,136.57,买盘,1.29%,0.28
2025-03-07 15:00:00,2001,新和成,22.0,51300,112.86,买盘,1.29%,0.28
2025-03-07 15:00:00,2139,拓邦股份,17.95,125200,224.73,买盘,0.34%,0.06
2025-03-07 15:00:00,2139,拓邦股份,17.95,56500,101.42,卖盘,0.34%,0.06
2025-03-07 15:00:00,2139,拓邦股份,17.95,61000,109.5,卖盘,0.34%,0.06
2025-03-07 15:00:00,2139,拓邦股份,17.95,76100,136.6,买盘,0.34%,0.06
2025-03-07 15:00:00,2261,拓维信息,36.34,30000,109.02,买盘,-10.01%,-3.64
2025-03-07 15:00:00,2415,海康威视,33.56,30000,100.68,买盘,-0.12%,-0.04
2025-03-07 15:00:00,2415,海康威视,33.56,32500,109.07,买盘,-0.12%,-0.04
2025-03-07 15:00:00,2415,海康威视,33.56,30000,100.68,买盘,-0.12%,-0.04
2025-03-07 15:00:00,2261,拓维信息,36.34,34200,124.28,买盘,-10.01%,-3.64
2025-03-07 15:00:00,997,新大陆,24.86,96600,240.15,买盘,-2.20%,-0.55
2025-03-07 15:00:00,997,新大陆,24.86,84000,208.82,买盘,-2.20%,-0.55
2025-03-07 15:00:00,2261,拓维信息,36.34,30000,109.02,买盘,-10.01%,-3.64
2025-03-07 15:00:00,2085,万丰奥威,20.38,108800,221.73,卖盘,-2.81%,-0.57
2025-03-07 15:00:00,2085,万丰奥威,20.38,136500,278.19,买盘,-2.81%,-0.57
2025-03-07 15:00:00,2085,万丰奥威,20.38,62400,127.17,买盘,-2.81%,-0.57
2025-03-07 15:00:00,2410,广联达,15.05,150700,226.8,买盘,-0.99%,-0.15
2025-03-07 15:00:00,2410,广联达,15.05,68000,102.34,买盘,-0.99%,-0.15
2025-03-07 15:00:00,2410,广联达,15.05,66500,100.08,卖盘,-0.99%,-0.15
2025-03-07 15:00:00,2085,万丰奥威,20.38,54000,110.05,买盘,-2.81%,-0.57
2025-03-07 15:00:00,2085,万丰奥威,20.38,131800,268.61,买盘,-2.81%,-0.57
